Catalog / Data Sheet,Part No.,Status,Brand,Core Shape,Size (IEC62317) A x B x C,Dimm. A,Dimm. B,Dimm. C,Feature,Ferrite Material,Material Name,AL Value / (nH / N²),Core Loss / (W / set),Air Gap / mm,Initial Permeability μi,Saturation Magnetic Flux Density Bs / mT,Relative Loss Factor (Max.) (tanδ / μi) 10⁻⁶,Curie Temperature Tc(Min.) / °C,material_name,core_shape,A_L_clean,A_L_H_per_turn2,B_s_clean,B_s_T,gap_clean,gap_m,mu_i,Sigma_l_over_A_mm_inv,le_m,Ae_m2,Ve_m3
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_50_5_00.pdf,B64290L0044X035 (T35),Production,EPCOS,Toroid(Toroid),R 12.5/7.5/5,12.5,7.5,5.0,EMI,Mn-Zn,T35,3060 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),3060,3.0600000000000003e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_16_0_9_60_6_30.pdf,B64290L0045X035 (T35),Production,EPCOS,Toroid(Toroid),R 16/9.6/6.3,16.0,9.6,6.3,EMI,Mn-Zn,T35,3870 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),3870,3.87e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_9_53_4_75_3_17.pdf,B64290L0062X035 (T35),Production,EPCOS,Toroid(Toroid),R 9.53/4.75/3.17,9.53,4.75,3.17,EMI,Mn-Zn,T35,2650 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),2650,2.65e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_20_0.pdf,B64290L0616X035 (T35),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/20,25.3,14.8,20.0,EMI,Mn-Zn,T35,10700 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),10700,1.0700000000000001e-05,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_10_0.pdf,B64290L0618X035 (T35),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/10,25.3,14.8,10.0,EMI,Mn-Zn,T35,5400 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),5400,5.4e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_0_10_4_5_30.pdf,B64290L0623X035 (T35),Production,EPCOS,Toroid(Toroid),R 15/10.4/5.3,15.0,10.4,5.3,EMI,Mn-Zn,T35,2330 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),2330,2.33e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_6_14_7_9_20.pdf,B64290L0626X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.6/14.7/9.2,22.6,14.7,9.2,EMI,Mn-Zn,T35,4200 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),4200,4.2000000000000004e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_10_0.pdf,B64290L0631X035 (T35),Production,EPCOS,Toroid(Toroid),R 20/10/10,20.0,10.0,10.0,EMI,Mn-Zn,T35,7760 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),7760,7.76e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_6_35.pdf,B64290L0638X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/6.35,22.1,13.7,6.35,EMI,Mn-Zn,T35,3200 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),3200,3.2000000000000003e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_13_3_8_30_5_00.pdf,B64290L0644X035 (T35),Production,EPCOS,Toroid(Toroid),R 13.3/8.3/5,13.3,8.3,5.0,EMI,Mn-Zn,T35,2830 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),2830,2.83e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_12_5.pdf,B64290L0651X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/12.5,22.1,13.7,12.5,EMI,Mn-Zn,T35,6000 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),6000,6e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_17_0_10_7_6_80.pdf,B64290L0652X035 (T35),Production,EPCOS,Toroid(Toroid),R 17/10.7/6.8,17.0,10.7,6.8,EMI,Mn-Zn,T35,3770 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),3770,3.7700000000000003e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_14_0_9_00_5_00.pdf,B64290L0658X035 (T35),Production,EPCOS,Toroid(Toroid),R 14/9/5,14.0,9.0,5.0,EMI,Mn-Zn,T35,2650 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),2650,2.65e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_40_0_24_0_16_0.pdf,B64290L0659X035 (T35),Production,EPCOS,Toroid(Toroid),R 40/24/16,40.0,24.0,16.0,EMI,Mn-Zn,T35,8200 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),8200,8.200000000000001e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_18_4_5_90_5_90.pdf,B64290L0697X035 (T35),Production,EPCOS,Toroid(Toroid),R 18.4/5.9/5.9,18.4,5.9,5.9,EMI,Mn-Zn,T35,8020 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),8020,8.020000000000001e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_63_0_38_0_25_0.pdf,B64290L0699X035 (T35),Production,EPCOS,Toroid(Toroid),R 63/38/25,63.0,38.0,25.0,EMI,Mn-Zn,T35,12600 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),12600,1.2600000000000001e-05,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_15_0.pdf,B64290L0710X035 (T35),Production,EPCOS,Toroid(Toroid),R 20/10/15,20.0,10.0,15.0,EMI,Mn-Zn,T35,10800 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),10800,1.08e-05,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_7_90.pdf,B64290L0719X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/7.9,22.1,13.7,7.9,EMI,Mn-Zn,T35,4000 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),4000,4.000000000000001e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_90_6_35.pdf,B64290L0742X035 (T35),Production,EPCOS,Toroid(Toroid),R 12.7/7.9/6.35,12.7,7.9,6.35,EMI,Mn-Zn,T35,3620 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),3620,3.62e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_8_8_90_4_70.pdf,B64290L0743X035 (T35),Production,EPCOS,Toroid(Toroid),R 15.8/8.9/4.7,15.8,8.9,4.7,EMI,Mn-Zn,T35,3240 ±25%,,0.0,6000,270 (100°C),,130,T35,Toroid(Toroid),3240,3.2400000000000003e-06,270,0.27,0.0,0.0,6000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_41_8_26_2_12_5.pdf,B64290L0022X037 (T37),Production,EPCOS,Toroid(Toroid),R 41.8/26.2/12.5,41.8,26.2,12.5,EMI,Mn-Zn,T37,7000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),7000,7.000000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_10_0_6_00_4_00.pdf,B64290L0038X037 (T37),Production,EPCOS,Toroid(Toroid),R 10/6/4,10.0,6.0,4.0,EMI,Mn-Zn,T37,2660 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),2660,2.6600000000000004e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_40_8_17_6.pdf,B64290L0040X037 (T37),Production,EPCOS,Toroid(Toroid),R 58.3/40.8/17.6,58.3,40.8,17.6,EMI,Mn-Zn,T37,7160 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),7160,7.16e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_40_8_20_2.pdf,B64290L0042X037 (T37),Production,EPCOS,Toroid(Toroid),R 58.3/40.8/20.2,58.3,40.8,20.2,EMI,Mn-Zn,T37,8000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),8000,8.000000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_32_0_18_0.pdf,B64290L0043X037 (T37),Production,EPCOS,Toroid(Toroid),R 58.3/32/18,58.3,32.0,18.0,EMI,Mn-Zn,T37,13000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),13000,1.3000000000000001e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_50_5_00.pdf,B64290L0044X037 (T37),Production,EPCOS,Toroid(Toroid),R 12.5/7.5/5,12.5,7.5,5.0,EMI,Mn-Zn,T37,3320 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),3320,3.3200000000000004e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_16_0_9_60_6_30.pdf,B64290L0045X037 (T37),Production,EPCOS,Toroid(Toroid),R 16/9.6/6.3,16.0,9.6,6.3,EMI,Mn-Zn,T37,4190 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),4190,4.1900000000000005e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_12_5.pdf,B64290L0048X037 (T37),Production,EPCOS,Toroid(Toroid),R 34/20.5/12.5,34.0,20.5,12.5,EMI,Mn-Zn,T37,7600 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),7600,7.6e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_10_0.pdf,B64290L0058X037 (T37),Production,EPCOS,Toroid(Toroid),R 34/20.5/10,34.0,20.5,10.0,EMI,Mn-Zn,T37,6100 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),6100,6.1e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_50_0_30_0_20_0.pdf,B64290L0082X037 (T37),Production,EPCOS,Toroid(Toroid),R 50/30/20,50.0,30.0,20.0,EMI,Mn-Zn,T37,12000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),12000,1.2e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_15_0.pdf,B64290L0615X037 (T37),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/15,25.3,14.8,15.0,EMI,Mn-Zn,T37,10460 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),10460,1.0460000000000001e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_20_0.pdf,B64290L0616X037 (T37),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/20,25.3,14.8,20.0,EMI,Mn-Zn,T37,13800 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),13800,1.3800000000000002e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_10_0.pdf,B64290L0618X037 (T37),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/10,25.3,14.8,10.0,EMI,Mn-Zn,T37,6970 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),6970,6.97e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_0_10_4_5_30.pdf,B64290L0623X037 (T37),Production,EPCOS,Toroid(Toroid),R 15/10.4/5.3,15.0,10.4,5.3,EMI,Mn-Zn,T37,2520 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),2520,2.52e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_6_14_7_9_20.pdf,B64290L0626X037 (T37),Production,EPCOS,Toroid(Toroid),R 22.6/14.7/9.2,22.6,14.7,9.2,EMI,Mn-Zn,T37,5170 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),5170,5.1700000000000005e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_10_0.pdf,B64290L0631X037 (T37),Production,EPCOS,Toroid(Toroid),R 20/10/10,20.0,10.0,10.0,EMI,Mn-Zn,T37,8400 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),8400,8.400000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_6_35.pdf,B64290L0638X037 (T37),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/6.35,22.1,13.7,6.35,EMI,Mn-Zn,T37,3950 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),3950,3.95e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_13_3_8_30_5_00.pdf,B64290L0644X037 (T37),Production,EPCOS,Toroid(Toroid),R 13.3/8.3/5,13.3,8.3,5.0,EMI,Mn-Zn,T37,3060 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),3060,3.0600000000000003e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_29_5_19_0_14_9.pdf,B64290L0647X037 (T37),Production,EPCOS,Toroid(Toroid),R 29.5/19/14.9,29.5,19.0,14.9,EMI,Mn-Zn,T37,8500 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),8500,8.5e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_12_5.pdf,B64290L0651X037 (T37),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/12.5,22.1,13.7,12.5,EMI,Mn-Zn,T37,7770 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),7770,7.77e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_17_0_10_7_6_80.pdf,B64290L0652X037 (T37),Production,EPCOS,Toroid(Toroid),R 17/10.7/6.8,17.0,10.7,6.8,EMI,Mn-Zn,T37,4080 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),4080,4.08e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_30_5_20_0_12_5.pdf,B64290L0657X037 (T37),Production,EPCOS,Toroid(Toroid),R 30.5/20/12.5,30.5,20.0,12.5,EMI,Mn-Zn,T37,6400 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),6400,6.4000000000000006e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_14_0_9_00_5_00.pdf,B64290L0658X037 (T37),Production,EPCOS,Toroid(Toroid),R 14/9/5,14.0,9.0,5.0,EMI,Mn-Zn,T37,2880 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),2880,2.8800000000000004e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_40_0_24_0_16_0.pdf,B64290L0659X037 (T37),Production,EPCOS,Toroid(Toroid),R 40/24/16,40.0,24.0,16.0,EMI,Mn-Zn,T37,9800 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),9800,9.800000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_38_1_19_05_12_7.pdf,B64290L0668X037 (T37),Production,EPCOS,Toroid(Toroid),R 38.1/19.05/12.7,38.1,19.05,12.7,EMI,Mn-Zn,T37,10500 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),10500,1.0500000000000001e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_36_0_23_0_15_0.pdf,B64290L0674X037 (T37),Production,EPCOS,Toroid(Toroid),R 36/23/15,36.0,23.0,15.0,EMI,Mn-Zn,T37,8000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),8000,8.000000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_68_0_48_0_13_0.pdf,B64290L0696X037 (T37),Production,EPCOS,Toroid(Toroid),R 68/48/13,68.0,48.0,13.0,EMI,Mn-Zn,T37,5000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),5000,5e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_18_4_5_90_5_90.pdf,B64290L0697X037 (T37),Production,EPCOS,Toroid(Toroid),R 18.4/5.9/5.9,18.4,5.9,5.9,EMI,Mn-Zn,T37,8690 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),8690,8.69e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_63_0_38_0_25_0.pdf,B64290L0699X037 (T37),Production,EPCOS,Toroid(Toroid),R 63/38/25,63.0,38.0,25.0,EMI,Mn-Zn,T37,13900 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),13900,1.39e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_140_103_25_0.pdf,B64290L0705X037 (T37),Production,EPCOS,Toroid(Toroid),R 140/103/25,140.0,103.0,25.0,EMI,Mn-Zn,T37,8400 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),8400,8.400000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_15_0.pdf,B64290L0710X037 (T37),Production,EPCOS,Toroid(Toroid),R 20/10/15,20.0,10.0,15.0,EMI,Mn-Zn,T37,12900 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),12900,1.29e-05,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_7_90.pdf,B64290L0719X037 (T37),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/7.9,22.1,13.7,7.9,EMI,Mn-Zn,T37,4900 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),4900,4.9000000000000005e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_87_0_54_3_13_5.pdf,B64290L0730X037 (T37),Production,EPCOS,Toroid(Toroid),R 87/54.3/13.5,87.0,54.3,13.5,EMI,Mn-Zn,T37,7000 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),7000,7.000000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_90_6_35.pdf,B64290L0742X037 (T37),Production,EPCOS,Toroid(Toroid),R 12.7/7.9/6.35,12.7,7.9,6.35,EMI,Mn-Zn,T37,3920 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),3920,3.920000000000001e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_8_8_90_4_70.pdf,B64290L0743X037 (T37),Production,EPCOS,Toroid(Toroid),R 15.8/8.9/4.7,15.8,8.9,4.7,EMI,Mn-Zn,T37,3500 ±25%,,0.0,6500,240 (100°C),,130,T37,Toroid(Toroid),3500,3.5000000000000004e-06,240,0.24,0.0,0.0,6500,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_10_0_6_00_4_00.pdf,B64290L0038X038 (T38),Production,EPCOS,Toroid(Toroid),R 10/6/4,10.0,6.0,4.0,EMI,Mn-Zn,T38,4090 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),4090,4.090000000000001e-06,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_50_5_00.pdf,B64290L0044X038 (T38),Production,EPCOS,Toroid(Toroid),R 12.5/7.5/5,12.5,7.5,5.0,EMI,Mn-Zn,T38,5110 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),5110,5.11e-06,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_16_0_9_60_6_30.pdf,B64290L0045X038 (T38),Production,EPCOS,Toroid(Toroid),R 16/9.6/6.3,16.0,9.6,6.3,EMI,Mn-Zn,T38,6440 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),6440,6.44e-06,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_12_5.pdf,B64290L0048X038 (T38),Production,EPCOS,Toroid(Toroid),R 34/20.5/12.5,34.0,20.5,12.5,EMI,Mn-Zn,T38,12700 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),12700,1.27e-05,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_10_0.pdf,B64290L0058X038 (T38),Production,EPCOS,Toroid(Toroid),R 34/20.5/10,34.0,20.5,10.0,EMI,Mn-Zn,T38,10100 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),10100,1.01e-05,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_9_53_4_75_3_17.pdf,B64290L0062X038 (T38),Production,EPCOS,Toroid(Toroid),R 9.53/4.75/3.17,9.53,4.75,3.17,EMI,Mn-Zn,T38,4410 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),4410,4.41e-06,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_50_0_30_0_20_0.pdf,B64290L0082X038 (T38),Production,EPCOS,Toroid(Toroid),R 50/30/20,50.0,30.0,20.0,EMI,Mn-Zn,T38,17400 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),17400,1.74e-05,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_15_0.pdf,B64290L0615X038 (T38),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/15,25.3,14.8,15.0,EMI,Mn-Zn,T38,16100 ±25%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),16100,1.6100000000000002e-05,260,0.26,0.0,0.0,10000,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_20_0.pdf,B64290L0616X038 (T38),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/20,25.3,14.8,20.0,EMI,Mn-Zn,T38,21300 ±30%,,0.0,10000,260 (100°C),,130,T38,Toroid(Toroid),21300,2.1300000000000003e-05,260,0.26,0.0,0.0,10000,,,,
